Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
new-zealand,"1,504",1,21,0,"1,455",3,28,1 (4%),28,1%,"250,246","5,408"
slovakia,"1,503",1,28,0,"1,256",11,219,2 (1%),219,2%,"154,529","2,751"
slovenia,"1,468",0,106,1,"1,340",0,22,3 (14%),22,7%,"74,228",909
kyrgyzstan,"1,350",37,14,0,939,16,397,5 (1%),397,1%,"98,281","3,840"
maldives,"1,274",58,4,0,109,18,"1,161",9 (1%),"1,161",0%,"11,775",0
kenya,"1,161",52,50,0,380,5,731,1 (0%),731,4%,"55,074","2,567"
guinea-bissau,"1,114",5,6,0,42,0,"1,066",0 (0%),"1,066",1%,"1,500",0
lebanon,"1,086",62,26,0,663,0,397,3 (1%),397,2%,"69,610","2,100"
sri-lanka,"1,068",20,9,0,620,16,439,1 (0%),439,1%,"49,124","1,603"
hong-kong,"1,066",2,4,0,"1,029",0,33,1 (3%),33,0%,"168,291",0
tunisia,"1,046",1,47,0,883,21,116,3 (3%),116,4%,"45,308","1,585"
latvia,"1,030",5,22,0,712,18,296,2 (1%),296,2%,"96,366","1,745"
albania,981,12,31,0,777,6,173,3 (2%),173,3%,"12,933",174
mali,969,22,62,2,560,2,347,0 (0%),347,6%,"3,483",0
equatorial-guinea,960,57,11,1,165,143,784,0 (0%),784,1%,854,0
niger,937,13,60,0,764,11,113,0 (0%),113,6%,"5,971",22
cyprus,927,4,17,0,561,0,349,10 (3%),349,2%,"95,349",0
zambia,920,54,7,0,336,34,577,1 (0%),577,1%,"20,011",579
costa-rica,911,8,10,0,600,8,301,4 (1%),301,1%,"22,554",625
venezuela,882,58,10,0,262,0,610,2 (0%),610,1%,"697,691","81,129"
paraguay,838,2,11,0,264,8,563,0 (0%),563,1%,"21,987",0
burkina-faso,814,2,52,0,672,3,90,0 (0%),90,6%,0,0
andorra,762,0,51,0,639,0,72,3 (4%),72,7%,"3,750",0
uruguay,753,4,20,0,603,9,130,5 (4%),130,3%,"37,178",641
haiti,734,71,25,3,21,0,688,0 (0%),688,3%,"2,519",249
georgia,723,2,12,0,495,10,216,6 (3%),216,2%,"45,707","1,609"
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
jordan,700,16,9,0,461,4,230,5 (2%),230,1%,"159,320","6,705"
san-marino,661,3,41,0,254,19,366,1 (0%),366,6%,"3,873",94
chad,611,23,58,0,196,10,357,0 (0%),357,9%,0,0
sierra-leone,606,21,38,3,230,25,338,0 (0%),338,6%,0,0
malta,600,1,6,0,469,1,125,1 (1%),125,1%,"57,784","1,560"
south-sudan,563,82,6,2,6,2,551,0 (0%),551,1%,"3,356",0
channel-islands,558,0,45,0,508,16,5,0 (0%),5,8%,"5,342",0
jamaica,534,5,9,0,181,10,344,0 (0%),344,2%,"9,178",157
nepal,516,59,3,0,70,21,443,1 (0%),443,1%,"124,604","7,173"
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
car,479,43,0,0,18,0,461,0 (0%),461,0%,"11,570",276
congo-brazzaville,469,49,16,1,137,5,316,0 (0%),316,3%,0,0
réunion,449,2,1,0,411,0,37,2 (5%),37,0%,"17,200",0
madagascar,448,43,2,0,135,4,311,2 (1%),311,0%,"5,670",0
taiwan,441,1,7,0,407,5,27,0 (0%),27,2%,"70,338",462
ethiopia,433,34,5,0,128,5,300,0 (0%),300,1%,"73,205","3,686"
palestine,423,25,2,0,346,0,75,0 (0%),75,0%,"44,876",0
togo,363,9,12,0,121,3,230,0 (0%),230,3%,"14,767",0
cabo-verde,362,6,3,0,95,0,264,0 (0%),264,1%,892,0
isle-of-man,336,0,24,0,303,1,9,2 (22%),9,7%,"4,353",91
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"98,075","2,409"
montenegro,324,0,9,0,314,2,1,2 (200%),1,3%,"10,167",0
vietnam,324,0,0,0,264,1,60,2 (3%),60,0%,"275,000",0
rwanda,321,1,0,0,222,5,99,0 (0%),99,0%,"55,968","1,568"
nicaragua,279,25,17,0,199,0,63,0 (0%),63,6%,0,0
sao-tome-and-principe,251,0,8,0,4,0,239,0 (0%),239,3%,175,0
french-guiana,261,12,1,0,141,4,119,0 (0%),119,0%,0,0
liberia,249,9,24,1,136,5,89,0 (0%),89,10%,0,0
eswatini,225,5,2,0,119,7,104,0 (0%),104,1%,"4,994",0
yemen,209,12,33,0,11,6,165,0 (0%),165,16%,120,0
mauritania,200,27,6,1,7,0,187,0 (0%),187,3%,"2,583",0
myanmar,199,0,6,0,108,0,85,0 (0%),85,3%,"16,550",712
martinique,197,5,14,0,91,0,92,0 (0%),92,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"9,084",98
uganda,175,15,0,0,68,2,107,0 (0%),107,0%,"81,682","2,729"
mozambique,164,2,0,0,48,0,116,0 (0%),116,0%,"7,480",417
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866",0
gibraltar,151,2,0,0,146,1,5,0 (0%),5,0%,"5,833",218
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"18,010",292
mongolia,141,1,0,0,28,2,113,27 (24%),113,0%,"12,153",403
benin,135,5,3,1,61,0,71,0 (0%),71,2%,"26,792",361
cayman-islands,129,8,1,0,61,6,67,0 (0%),67,1%,"8,426",467
bermuda,128,3,9,0,81,1,38,2 (5%),38,7%,"5,784",65
guyana,127,2,10,0,57,10,60,3 (5%),60,8%,"1,329",34
cambodia,123,1,0,0,122,0,1,0 (0%),1,0%,"15,572",0
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,805",31
aruba,101,0,3,0,95,0,3,4 (133%),3,3%,"2,048",0
bahamas,97,0,11,0,43,0,43,1 (2%),43,11%,"1,826",0
monaco,97,0,4,0,90,0,3,1 (33%),3,4%,0,0
barbados,90,0,7,0,70,0,13,4 (31%),13,8%,"4,438",116
malawi,82,10,3,0,28,1,51,1 (2%),51,4%,"2,411",608
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
comoros,78,44,1,0,18,10,59,0 (0%),59,1%,0,0
sint-maarten,77,0,15,0,54,0,8,7 (88%),8,19%,425,11
libya,72,1,3,0,38,3,31,0 (0%),31,4%,"4,351",0
angola,60,2,3,0,17,0,40,0 (0%),40,5%,"6,136",0
syria,59,1,4,1,37,1,18,0 (0%),18,7%,0,0
zimbabwe,51,3,4,0,18,0,29,0 (0%),29,8%,"28,019",0
macau,45,0,0,0,45,0,0,0 (nan%),0,0%,0,0
burundi,42,0,1,0,20,0,21,0 (0%),21,2%,284,0
saint-martin,40,0,3,0,33,0,4,1 (25%),4,8%,0,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
botswana,30,1,1,0,19,0,10,0 (0%),10,3%,"16,100","1,245"
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
gambia,25,1,1,0,13,0,11,0 (0%),11,4%,"1,476",0
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
grenada,22,0,0,0,17,0,5,4 (80%),5,0%,"3,007",0
bhutan,21,0,0,0,6,1,15,0 (0%),15,0%,"14,527",233
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,812",69
namibia,19,1,0,0,14,0,5,0 (0%),5,0%,"2,681",95
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,363",0
st-vincent-grenadines,18,1,0,0,14,0,4,0 (0%),4,0%,175,0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,786,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,485,0
dominica,16,0,0,0,16,0,0,0 (nan%),0,0%,433,0
saint-kitts-and-nevis,15,0,0,0,15,0,0,0 (nan%),0,0%,391,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,426,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
seychelles,11,0,0,0,11,0,0,0 (nan%),0,0%,0,0
suriname,11,0,1,0,9,0,1,0 (0%),1,9%,404,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,767",0
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,2,1,0,0,0,0,2,0 (0%),2,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
united-states,"1,666,736","22,090","98,673","1,038","446,866","49,555","1,121,197","17,125 (2%)","1,121,197",6%,"14,363,279","480,631"
brazil,"347,398","16,508","22,013",965,"142,587","7,157","182,798","8,318 (5%)","182,798",6%,"735,224",0
russia,"335,882","9,434","3,388",139,"107,936","8,111","224,558","2,300 (1%)","224,558",1%,"8,402,747","276,121"
spain,"282,370",466,"28,678",50,"196,958",0,"56,734","1,152 (2%)","56,734",10%,"3,037,840",0
united-kingdom,"257,154","2,959","36,675",282,0,0,"220,479","1,559 (1%)","220,479",14%,"3,348,507","116,586"
italy,"229,327",669,"32,735",119,"138,840","2,120","57,752",572 (1%),"57,752",14%,"3,391,188","72,410"
france,"182,469",250,"28,332",43,"64,547",338,"89,590","1,665 (2%)","89,590",16%,"1,384,633",0
germany,"179,986",273,"8,366",14,"159,900",900,"11,720",919 (8%),"11,720",5%,"3,595,059",0
turkey,"155,686","1,186","4,308",32,"117,602","1,491","33,776",775 (2%),"33,776",3%,"1,807,673","40,178"
iran,"133,521","1,869","7,359",59,"104,072","1,796","22,090","2,633 (12%)","22,090",6%,"781,286","17,373"
india,"131,423","6,629","3,868",142,"54,385","2,561","73,170","8,944 (12%)","73,170",3%,"2,834,798","115,364"
peru,"115,754","4,056","3,373",129,"47,915","3,067","64,466",909 (1%),"64,466",3%,"788,341","37,815"
canada,"83,621","1,035","6,355",14,"43,305",711,"33,961",502 (1%),"33,961",8%,"1,420,505","15,297"
china,"82,971",4,"4,634",0,"78,255",6,82,8 (10%),82,6%,0,0
saudi-arabia,"70,161","2,442",379,15,"41,236","2,233","28,546",339 (1%),"28,546",1%,"684,615","17,558"
chile,"65,393","3,536",673,43,"26,546","1,204","38,174","1,062 (3%)","38,174",1%,"457,332","15,239"
mexico,"62,527","2,960","6,989",479,"42,725","2,068","12,813",378 (3%),"12,813",11%,"201,838",0
belgium,"56,810",299,"9,237",25,"15,155",32,"32,418",259 (1%),"32,418",16%,"768,706","11,378"
pakistan,"52,437","1,743","1,101",34,"16,653","1,452","34,683",111 (0%),"34,683",2%,"460,692","14,705"
netherlands,"45,064",176,"5,811",23,0,0,"39,253",227 (1%),"39,253",13%,"313,755",0
qatar,"42,213","1,732",21,2,"8,513",620,"33,679",177 (1%),"33,679",0%,"184,794","4,152"
ecuador,"36,258",430,"3,096",40,"3,557",0,"29,605",208 (1%),"29,605",9%,"105,462","1,132"
belarus,"35,244",941,194,4,"13,528",695,"21,522",92 (0%),"21,522",1%,"434,618","15,614"
sweden,"33,188",379,"3,992",67,"4,971",0,"24,225",265 (1%),"24,225",12%,"209,900",0
bangladesh,"32,078","1,873",452,20,"6,486",296,"25,140",1 (0%),"25,140",1%,"234,675","10,834"
singapore,"31,068",642,23,0,"13,882",887,"17,163",8 (0%),"17,163",0%,"294,414",0
switzerland,"30,725",18,"1,905",2,"28,000",100,820,51 (6%),820,6%,"367,037","2,716"
portugal,"30,471",271,"1,302",13,"7,705",115,"21,464",80 (0%),"21,464",4%,"689,705",0
united-arab-emirates,"28,704",812,244,3,"14,495",697,"13,965",1 (0%),"13,965",1%,"1,600,923",0
ireland,"24,582",76,"1,604",12,"21,060",0,"1,918",54 (3%),"1,918",7%,"295,626",0
indonesia,"21,745",949,"1,351",25,"5,249",192,"15,145",0 (0%),"15,145",6%,"239,740","10,406"
south-africa,"21,343","1,218",407,10,"10,104",0,"10,832",119 (1%),"10,832",2%,"564,370","21,338"
poland,"20,931",312,993,11,"8,977",246,"10,961",160 (1%),"10,961",5%,"750,939","31,368"
ukraine,"20,580",432,605,17,"6,929",344,"13,046",256 (2%),"13,046",3%,"277,712","10,527"
kuwait,"20,464",900,148,10,"5,747",232,"14,569",192 (1%),"14,569",1%,"268,154","3,195"
colombia,"20,177","1,046",705,23,"4,718",143,"14,754",136 (1%),"14,754",3%,"235,948","21,412"
romania,"17,857",145,"1,176",10,"11,187",410,"5,494",196 (4%),"5,494",7%,"361,566","8,919"
israel,"16,712",22,279,0,"14,090",175,"2,343",47 (2%),"2,343",2%,"536,306","5,182"
japan,"16,536",23,808,12,"13,244",239,"2,484",174 (7%),"2,484",5%,"268,477","2,975"
egypt,"16,513",727,735,28,"4,628",254,"11,150",41 (0%),"11,150",4%,"135,000",0
austria,"16,486",50,639,4,"15,037",32,810,28 (3%),810,4%,"396,363","5,875"
dominican-republic,"14,422",433,458,2,"7,854",282,"6,110",113 (2%),"6,110",3%,"65,355","4,025"
philippines,"13,777",180,863,6,"3,177",85,"9,737",81 (1%),"9,737",6%,"287,294","9,253"
argentina,"11,353",704,445,12,"3,530",468,"7,378",171 (2%),"7,378",4%,"125,893","4,615"
denmark,"11,289",59,561,0,"9,836",72,892,19 (2%),892,5%,"526,285","11,520"
south-korea,"11,165",23,266,2,"10,194",32,705,15 (2%),705,2%,"814,420","12,002"
serbia,"11,092",68,238,1,"5,699",158,"5,155",12 (0%),"5,155",2%,"214,212","4,415"
panama,"10,577",310,299,4,"6,279",4,"3,999",72 (2%),"3,999",3%,"56,755","1,737"
afghanistan,"9,998",782,216,11,"1,040",44,"8,742",19 (0%),"8,742",2%,"29,417","1,528"
czechia,"8,890",77,314,2,"6,044",19,"2,532",29 (1%),"2,532",4%,"394,499","7,372"
bahrain,"8,802",388,13,1,"4,465",369,"4,324",8 (0%),"4,324",0%,"276,552","7,373"
norway,"8,346",14,235,0,"7,727",0,384,13 (3%),384,3%,"229,769",0
algeria,"8,113",195,592,10,"4,426",170,"3,095",22 (1%),"3,095",7%,0,0
kazakhstan,"7,919",322,35,0,"4,214",118,"3,670",31 (1%),"3,670",0%,"635,712","22,715"
nigeria,"7,526",265,221,0,"2,174",167,"5,131",7 (0%),"5,131",3%,"43,328","1,421"
morocco,"7,406",74,198,1,"4,638",261,"2,570",1 (0%),"2,570",3%,"133,561","10,159"
oman,"7,257",463,36,2,"1,848",27,"5,373",31 (1%),"5,373",1%,"72,000",0
malaysia,"7,185",48,115,0,"5,912",53,"1,158",9 (1%),"1,158",2%,"500,469","8,740"
australia,"7,111",16,102,1,"6,494",15,515,5 (1%),515,1%,"1,192,262","21,580"
moldova,"6,994",147,242,5,"3,452",83,"3,300",286 (9%),"3,300",3%,"40,565",0
ghana,"6,617",131,31,0,"1,978",27,"4,608",16 (0%),"4,608",0%,"193,705","1,511"
finland,"6,568",31,306,0,"4,800",0,"1,462",21 (1%),"1,462",5%,"165,600","2,600"
armenia,"6,302",374,77,3,"2,936",62,"3,289",10 (0%),"3,289",1%,"49,080","1,426"
bolivia,"5,579",392,230,15,575,14,"4,774",3 (0%),"4,774",4%,"14,803",0
cameroon,"4,400",112,159,3,"1,822",14,"2,419",28 (1%),"2,419",4%,0,0
iraq,"4,272",308,152,5,"2,585",53,"1,535",0 (0%),"1,535",4%,"181,882","6,052"
luxembourg,"3,990",9,109,0,"3,758",10,123,8 (7%),123,3%,"66,653",929
azerbaijan,"3,982",127,49,3,"2,506",107,"1,427",42 (3%),"1,427",1%,"265,067","12,571"
hungary,"3,713",35,482,6,"1,655",68,"1,576",21 (1%),"1,576",13%,"159,260","3,459"
honduras,"3,477",273,167,11,439,42,"2,871",13 (0%),"2,871",5%,"11,820",0
sudan,"3,378",240,137,16,372,63,"2,869",0 (0%),"2,869",4%,394,113
guinea,"3,176",109,20,1,"1,631",56,"1,525",24 (2%),"1,525",1%,"13,726",0
uzbekistan,"3,115",87,13,0,"2,532",40,570,4 (1%),570,0%,"460,000",0
thailand,"3,040",3,56,0,"2,916",6,68,61 (90%),68,2%,"328,073",0
senegal,"2,976",67,34,1,"1,416",105,"1,526",6 (0%),"1,526",1%,"34,082","1,199"
greece,"2,876",2,171,2,"1,374",0,"1,331",20 (2%),"1,331",6%,"152,998","5,040"
guatemala,"2,743",231,51,3,222,0,"2,470",5 (0%),"2,470",2%,"25,464",0
tajikistan,"2,738",187,44,0,"1,223",134,"1,471",0 (0%),"1,471",2%,0,0
bulgaria,"2,408",36,126,1,808,39,"1,474",29 (2%),"1,474",5%,"73,210","1,605"
bosnia-and-herzegovina,"2,391",19,141,0,"1,662",48,588,4 (1%),588,6%,"58,694","1,187"
ivory-coast,"2,366",25,30,1,"1,188",42,"1,148",0 (0%),"1,148",1%,"22,233",0
djibouti,"2,270",223,10,0,"1,064",9,"1,196",0 (0%),"1,196",0%,"22,097",941
croatia,"2,243",6,99,2,"2,011",33,133,5 (4%),133,4%,"59,911","1,820"
congo-kinshasa,"2,025",80,63,0,312,0,"1,650",0 (0%),"1,650",3%,0,0
north-macedonia,"1,941",20,113,1,"1,411",24,417,21 (5%),417,6%,"24,762",744
gabon,"1,934",206,12,0,459,57,"1,463",10 (1%),"1,463",1%,"9,908","1,286"
cuba,"1,931",15,81,0,"1,671",40,179,4 (2%),179,4%,"92,629","1,718"
estonia,"1,821",14,64,0,"1,526",18,231,2 (1%),231,4%,"75,249",645
el-salvador,"1,819",94,33,0,570,8,"1,216",25 (2%),"1,216",2%,"70,225","2,562"
iceland,"1,804",1,10,0,"1,791",0,3,0 (0%),3,1%,"58,225",0
lithuania,"1,616",12,63,2,"1,135",24,418,17 (4%),418,4%,"264,882","5,839"
somalia,"1,594",0,61,0,204,0,"1,329",2 (0%),"1,329",4%,0,0
mayotte,"1,521",46,19,0,894,0,608,11 (2%),608,1%,"5,200",0
slovakia,"1,504",1,28,0,"1,280",24,196,1 (1%),196,2%,"156,765","2,236"
new-zealand,"1,504",1,21,0,"1,455",3,28,1 (4%),28,1%,"250,246","5,408"
slovenia,"1,468",0,106,0,"1,340",0,22,3 (14%),22,7%,"75,110",882
kyrgyzstan,"1,365",15,14,0,957,18,394,5 (1%),394,1%,"98,281",0
maldives,"1,313",39,4,0,128,19,"1,181",9 (1%),"1,181",0%,"11,775",0
kenya,"1,192",31,50,0,380,0,762,1 (0%),762,4%,"57,650","2,576"
guinea-bissau,"1,114",5,6,0,42,0,"1,066",0 (0%),"1,066",1%,"1,500",0
lebanon,"1,097",11,26,0,667,4,404,4 (1%),404,2%,"71,814","2,204"
sri-lanka,"1,089",21,9,0,660,40,420,1 (0%),420,1%,"51,094","1,970"
hong-kong,"1,066",2,4,0,"1,029",0,33,1 (3%),33,0%,"168,291",0
tunisia,"1,048",2,47,0,903,20,98,3 (3%),98,4%,"46,628","1,320"
latvia,"1,046",16,22,0,712,0,312,2 (1%),312,2%,"97,846","1,480"
mali,"1,015",46,63,1,574,14,378,0 (0%),378,6%,"3,483",0
albania,989,8,31,0,783,6,175,5 (3%),175,3%,"13,133",200
equatorial-guinea,960,57,11,1,165,143,784,0 (0%),784,1%,854,0
venezuela,944,62,10,0,262,0,672,2 (0%),672,1%,"697,691",0
niger,943,6,61,1,775,11,107,0 (0%),107,6%,"5,989",18
cyprus,927,4,17,0,561,0,349,10 (3%),349,2%,"95,349",0
zambia,920,54,7,0,336,34,577,1 (0%),577,1%,"20,011",579
costa-rica,918,7,10,0,607,7,301,4 (1%),301,1%,"22,910",356
paraguay,850,12,11,0,298,34,541,0 (0%),541,1%,"23,805","1,818"
burkina-faso,814,2,52,0,672,3,90,0 (0%),90,6%,0,0
haiti,812,78,25,0,22,1,765,0 (0%),765,3%,"2,582",63
andorra,762,0,51,0,652,13,59,3 (5%),59,7%,"3,750",0
uruguay,753,4,20,0,603,9,130,5 (4%),130,3%,"37,178",641
georgia,728,5,12,0,509,14,207,6 (3%),207,2%,"45,707",0
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
jordan,704,4,9,0,470,9,225,5 (2%),225,1%,"161,722","2,402"
san-marino,665,4,42,1,266,12,357,1 (0%),357,6%,"3,968",95
south-sudan,655,92,8,2,6,0,641,0 (0%),641,1%,"3,356",0
chad,648,37,60,2,204,8,384,0 (0%),384,9%,0,0
sierra-leone,621,15,39,1,241,11,341,0 (0%),341,6%,0,0
malta,609,9,6,0,473,4,130,1 (1%),130,1%,"59,511","1,727"
nepal,584,68,3,0,70,0,511,1 (0%),511,1%,"132,195","7,591"
channel-islands,558,0,45,0,508,0,5,0 (0%),5,8%,"5,342",0
car,552,73,1,1,18,0,533,0 (0%),533,0%,"11,570",0
jamaica,544,10,9,0,191,10,344,0 (0%),344,2%,"9,554",376
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
ethiopia,494,61,5,0,151,23,338,0 (0%),338,1%,"76,962","3,757"
madagascar,488,40,2,0,138,3,348,4 (1%),348,0%,"5,670",0
congo-brazzaville,487,18,16,0,147,10,324,0 (0%),324,3%,0,0
réunion,452,3,1,0,411,0,40,2 (5%),40,0%,"17,200",0
taiwan,441,0,7,0,408,1,26,0 (0%),26,2%,"70,338",0
palestine,423,0,2,0,346,0,75,0 (0%),75,0%,"44,876",0
togo,373,10,12,0,133,12,228,0 (0%),228,3%,"15,987","1,220"
cabo-verde,371,9,3,0,142,47,226,0 (0%),226,1%,"1,307",415
isle-of-man,336,0,24,0,303,0,9,2 (22%),9,7%,"4,393",40
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"101,052","2,977"
rwanda,325,4,0,0,227,5,98,0 (0%),98,0%,"57,077","1,109"
vietnam,324,0,0,0,267,3,57,2 (4%),57,0%,"275,000",0
montenegro,324,0,9,0,314,0,1,0 (0%),1,3%,"10,167",0
nicaragua,279,0,17,0,199,0,63,0 (0%),63,6%,0,0
french-guiana,279,18,1,0,143,2,135,0 (0%),135,0%,0,0
liberia,255,6,26,2,136,0,93,0 (0%),93,10%,0,0
sao-tome-and-principe,251,0,8,0,4,0,239,0 (0%),239,3%,175,0
eswatini,238,13,2,0,119,0,117,0 (0%),117,1%,"4,994",0
mauritania,227,27,6,0,7,0,214,0 (0%),214,3%,"2,583",0
yemen,212,3,39,6,11,0,162,0 (0%),162,18%,120,0
myanmar,201,2,6,0,120,4,75,0 (0%),75,3%,"17,875",723
uganda,198,23,0,0,68,0,130,0 (0%),130,0%,"83,788","2,106"
martinique,197,5,14,0,91,0,92,0 (0%),92,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"9,084",0
mozambique,168,4,0,0,48,0,120,0 (0%),120,0%,"7,947",467
guadeloupe,156,1,13,0,115,6,28,3 (11%),28,8%,"3,573",707
gibraltar,152,1,0,0,147,0,5,0 (0%),5,0%,"6,101",0
mongolia,141,1,0,0,28,2,113,27 (24%),113,0%,"12,153",403
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"18,193",183
benin,135,0,3,0,61,0,71,0 (0%),71,2%,"26,792",0
cayman-islands,129,8,1,0,61,6,67,0 (0%),67,1%,"8,426",467
bermuda,128,3,9,0,81,1,38,2 (5%),38,7%,"5,784",65
guyana,127,0,10,0,57,0,60,3 (5%),60,8%,"1,329",0
cambodia,124,1,0,0,122,0,2,1 (50%),2,0%,"16,007",177
trinidad-and-tobago,116,0,8,0,108,1,0,0 (nan%),0,7%,"2,835",30
aruba,101,0,3,0,95,0,3,4 (133%),3,3%,"2,048",0
monaco,98,1,4,0,90,0,4,1 (25%),4,4%,0,0
bahamas,97,0,11,0,44,1,42,1 (2%),42,11%,"1,910",84
barbados,92,2,7,0,70,0,15,4 (27%),15,8%,"4,664",123
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
malawi,82,10,3,0,28,1,51,1 (2%),51,4%,"2,411",608
comoros,78,44,1,0,18,10,59,0 (0%),59,1%,0,0
sint-maarten,77,0,15,0,59,5,3,1 (33%),3,19%,437,12
libya,75,3,3,0,39,1,33,0 (0%),33,4%,"4,351",0
syria,70,11,4,0,37,0,29,0 (0%),29,6%,0,0
angola,61,1,4,1,18,1,39,0 (0%),39,7%,"10,000","3,864"
zimbabwe,56,5,4,0,18,0,34,0 (0%),34,7%,"35,112","7,093"
macau,45,0,0,0,45,0,0,0 (nan%),0,0%,0,0
burundi,42,0,1,0,20,0,21,0 (0%),21,2%,284,0
saint-martin,40,0,3,0,33,0,4,1 (25%),4,8%,0,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
botswana,30,1,1,0,19,0,10,0 (0%),10,3%,"16,100","1,245"
gambia,25,1,1,0,13,0,11,0 (0%),11,4%,"1,476",0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
bhutan,24,3,0,0,6,0,18,0 (0%),18,0%,"15,293",450
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
grenada,22,0,0,0,17,0,5,4 (80%),5,0%,"3,007",0
namibia,20,1,0,0,14,0,6,0 (0%),6,0%,"2,847",166
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"5,044",232
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
st-vincent-grenadines,18,0,0,0,14,0,4,0 (0%),4,0%,175,0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,435",72
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,867,81
curaçao,17,1,1,0,14,0,2,0 (0%),2,6%,504,0
dominica,16,0,0,0,16,0,0,0 (nan%),0,0%,433,0
saint-kitts-and-nevis,15,0,0,0,15,0,0,0 (nan%),0,0%,391,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,426,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,767",0
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
seychelles,11,0,0,0,11,0,0,0 (nan%),0,0%,0,0
suriname,11,0,1,0,9,0,1,0 (0%),1,9%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,424,67
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,2,1,0,0,0,0,2,0 (0%),2,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
united-states,"1,685,167","18,431","99,286",613,"451,583","4,717","1,134,298","17,135 (2%)","1,134,298",6%,"14,726,190","362,911"
brazil,"363,211","15,813","22,666",653,"149,911","7,324","190,634","8,318 (4%)","190,634",6%,"735,224",0
